132.34,9.96,16.98
132.51,9.94,17.01
132.68,9.93,17.07
132.85,9.91,17.09
133.02,9.90,17.13
133.19,9.89,17.17
133.36,9.87,17.21
133.53,9.86,17.23
133.70,9.85,17.28
133.87,9.83,17.30
134.04,9.82,17.34
134.21,9.80,17.38
134.38,9.79,17.42
134.55,9.78,17.44
134.72,9.76,17.46
134.89,9.75,17.49
135.06,9.74,17.50
135.23,9.72,17.55
135.40,9.71,17.53
135.57,9.70,17.58
135.74,9.68,17.58
135.91,9.67,17.62
136.08,9.66,17.64
136.25,9.64,17.65
136.42,9.63,17.68
136.59,9.62,17.68
136.76,9.60,17.71
136.93,9.59,17.70
137.10,9.58,17.72
137.27,9.56,17.73
137.44,9.55,17.74
137.61,9.54,17.75
137.78,9.52,17.75
137.95,9.51,17.77
138.12,9.50,17.75
138.29,9.49,17.77
138.46,9.47,17.78
138.63,9.46,17.77
138.80,9.45,17.79
138.97,9.43,17.77
139.14,9.42,17.78
139.31,9.41,17.77
139.48,9.40,17.77
139.65,9.38,17.76
139.82,9.37,17.77
139.99,9.36,17.78
140.16,9.35,17.76
140.33,9.33,17.76
140.50,9.32,17.76
140.67,9.31,17.74
140.84,9.30,17.74
141.01,9.28,17.71
141.18,9.27,17.71
141.35,9.26,17.72
141.52,9.25,17.69
141.69,9.23,17.69
141.86,9.22,17.66
142.03,9.21,17.66
142.20,9.20,17.65
142.37,9.18,17.63
142.54,9.17,17.62
142.71,9.16,17.61
142.88,9.15,17.57
143.05,9.14,17.56
143.22,9.12,17.54
143.39,9.11,17.52
143.56,9.10,17.52
143.73,9.09,17.48
143.90,9.08,17.46
144.07,9.06,17.45
144.24,9.05,17.42
144.41,9.04,17.40
144.58,9.03,17.38
144.75,9.02,17.35
144.92,9.01,17.33
145.09,8.99,17.31
145.26,8.98,17.28
145.43,8.97,17.26
145.60,8.96,17.23
145.77,8.95,17.20
145.94,8.94,17.18
146.11,8.92,17.15
146.28,8.91,17.12
146.45,8.90,17.09
146.62,8.89,17.06
146.79,8.88,17.02
146.96,8.87,17.00
147.13,8.86,16.97
147.30,8.84,16.93
147.47,8.83,16.91
147.64,8.82,16.88
147.81,8.81,16.84
147.98,8.80,16.81
148.15,8.79,16.79
148.32,8.78,16.75
148.49,8.76,16.71
148.66,8.75,16.68
148.83,8.74,16.63
149.00,8.73,16.60
149.17,8.72,16.57
149.34,8.71,16.53
149.51,8.70,16.49
149.68,8.69,16.45
149.85,8.68,16.42
150.02,8.67,16.38
150.19,8.65,16.34
150.36,8.64,16.31
150.53,8.63,16.27
150.70,8.62,16.23
150.87,8.61,16.19
151.04,8.60,16.16
151.21,8.59,16.10
151.38,8.58,16.08
151.55,8.57,16.04
151.72,8.56,15.99
151.89,8.55,15.95
152.06,8.54,15.90
152.23,8.53,15.86
152.40,8.51,15.82
152.57,8.50,15.77
152.74,8.49,15.74
152.91,8.48,15.69
153.08,8.47,15.64
153.25,8.46,15.60
153.42,8.45,15.55
153.59,8.44,15.52
153.76,8.43,15.46
153.93,8.42,15.42
154.10,8.41,15.38
154.27,8.40,15.34
154.44,8.39,15.28
154.61,8.38,15.23
154.78,8.37,15.19
154.95,8.36,15.14
155.12,8.35,15.09
155.29,8.34,15.04
155.46,8.33,15.00
155.63,8.32,14.95
155.80,8.31,14.90
155.97,8.30,14.85
156.14,8.29,14.81
156.31,8.28,14.76
156.48,8.27,14.71
156.65,8.26,14.66
156.82,8.25,14.62
156.99,8.24,14.57
157.16,8.23,14.51
157.33,8.22,14.46
157.50,8.21,14.42
157.67,8.20,14.37
157.84,8.19,14.31
158.01,8.18,14.25
158.18,8.17,14.21
158.35,8.16,14.16
158.52,8.15,14.10
158.69,8.14,14.05
158.86,8.13,14.00
159.03,8.12,13.95
159.20,8.11,13.90
159.37,8.10,13.84
159.54,8.09,13.79
159.71,8.08,13.73
159.88,8.07,13.69
160.05,8.06,13.63
160.22,8.05,13.57
160.39,8.04,13.52
160.56,8.03,13.47
160.73,8.02,13.42
160.90,8.01,13.37
161.07,8.00,13.31
161.24,7.99,13.25
161.41,7.98,13.20
161.58,7.97,13.15
161.75,7.96,13.09
161.92,7.96,13.03
162.09,7.95,12.98
162.26,7.94,12.93
162.43,7.93,12.87
162.60,7.92,12.81
162.77,7.91,12.75
162.94,7.90,12.70
163.11,7.89,12.65
163.28,7.88,12.59
163.45,7.87,12.53
163.62,7.86,12.47
163.79,7.85,12.42
163.96,7.84,12.37
164.13,7.83,12.31
164.30,7.83,12.26
164.47,7.82,12.20
164.64,7.81,12.14
164.81,7.80,12.08
164.98,7.79,12.02
165.15,7.78,11.98
165.32,7.77,11.92
165.49,7.76,11.86
165.66,7.75,11.80
165.83,7.74,11.74
166.00,7.73,11.68
166.17,7.73,11.63
166.34,7.72,11.57
166.51,7.71,11.51
166.68,7.70,11.45
166.85,7.69,11.40
167.02,7.68,11.35
167.19,7.67,11.29
167.36,7.66,11.24
167.53,7.66,11.18
167.70,7.65,11.11
167.87,7.64,11.05
168.04,7.63,11.00
168.21,7.62,10.94
168.38,7.61,10.89
168.55,7.60,10.83
168.72,7.59,10.77
168.89,7.59,10.71
169.06,7.58,10.65
169.23,7.57,10.59
169.40,7.56,10.54
169.57,7.55,10.48
169.74,7.54,10.43
169.91,7.53,10.37
170.08,7.53,10.31
170.25,7.52,10.25
170.42,7.51,10.20
170.59,7.50,10.14
170.76,7.49,10.09
170.93,7.48,10.03
171.10,7.47,9.97
171.27,7.47,9.91
171.44,7.46,9.86
171.61,7.45,9.80
171.78,7.44,9.74
171.95,7.43,9.68
172.12,7.42,9.63
172.29,7.42,9.57
172.46,7.41,9.51
172.63,7.40,9.46
172.80,7.39,9.40
172.97,7.38,9.34
173.14,7.37,9.29
173.31,7.37,9.23
173.48,7.36,9.18
173.65,7.35,9.12
173.82,7.34,9.07
173.99,7.33,9.01
174.16,7.33,8.95
174.33,7.32,8.90
174.50,7.31,8.84
174.67,7.30,8.78
174.84,7.29,8.73
175.01,7.29,8.68
175.18,7.28,8.62
175.35,7.27,8.56
175.52,7.26,8.51
175.69,7.25,8.46
175.86,7.25,8.40
176.03,7.24,8.34
176.20,7.23,8.29
176.37,7.22,8.24
176.54,7.21,8.19
176.71,7.21,8.13
176.88,7.20,8.08
177.05,7.19,8.03
177.22,7.18,7.97
177.39,7.17,7.92
177.56,7.17,7.87
177.73,7.16,7.81
177.90,7.15,7.76
178.07,7.14,7.71
178.24,7.14,7.65
178.41,7.13,7.60
178.58,7.12,7.55
178.75,7.11,7.50
178.92,7.10,7.44
179.09,7.10,7.39
179.26,7.09,7.34
179.43,7.08,7.29
179.60,7.07,7.24
179.77,7.07,7.18
179.94,7.06,7.13
180.11,7.05,7.08
180.28,7.04,7.04
180.45,7.04,6.99
180.62,7.03,6.94
180.79,7.02,6.89
180.96,7.01,6.84
181.13,7.01,6.79
181.30,7.00,6.74
181.47,6.99,6.69
181.64,6.98,6.64
181.81,6.98,6.59
181.98,6.97,6.54
182.15,6.96,6.49
182.32,6.95,6.45
182.49,6.95,6.40
182.66,6.94,6.35
182.83,6.93,6.30
183.00,6.92,6.25
183.17,6.92,6.21
183.34,6.91,6.16
183.51,6.90,6.12
183.68,6.89,6.07
183.85,6.89,6.02
184.02,6.88,5.97
184.19,6.87,5.93
184.36,6.87,5.89
184.53,6.86,5.84
184.70,6.85,5.80
184.87,6.84,5.76
185.04,6.84,5.71
185.21,6.83,5.67
185.38,6.82,5.62
185.55,6.81,5.58
185.72,6.81,5.54
185.89,6.80,5.49
186.06,6.79,5.45
186.23,6.79,5.41
186.40,6.78,5.37
186.57,6.77,5.33
186.74,6.76,5.28
186.91,6.76,5.25
187.08,6.75,5.21
187.25,6.74,5.16
187.42,6.74,5.12
187.59,6.73,5.08
187.76,6.72,5.04
187.93,6.72,5.00
188.10,6.71,4.96
188.27,6.70,4.92
188.44,6.69,4.88
188.61,6.69,4.84
188.78,6.68,4.80
188.95,6.67,4.77
189.12,6.67,4.73
189.29,6.66,4.69
189.46,6.65,4.65
189.63,6.65,4.62
189.80,6.64,4.58
189.97,6.63,4.55
190.14,6.63,4.51
190.31,6.62,4.47
190.48,6.61,4.44
190.65,6.61,4.40
190.82,6.60,4.36
190.99,6.59,4.33
191.16,6.59,4.29
191.33,6.58,4.26
191.50,6.57,4.23
191.67,6.57,4.20
191.84,6.56,4.16
192.01,6.55,4.13
